success,trial_type,trial_index,time_elapsed,internal_node_id,ID,StartTime,EndTime,rt,stimulus,response,task,question_order,stim,answer,Score
,survey-multi-choice,8,77221,0.0-2.0-6.0,3366361,2023/10/18 15:41,2023/10/18 15:45,14944,,Array,vocab_task,Array,,,0
,survey-multi-choice,9,86071,0.0-2.0-7.0,3366361,2023/10/18 15:41,2023/10/18 15:45,8843,,Array,vocab_task,Array,,,2
,survey-multi-choice,10,105254,0.0-2.0-8.0,3366361,2023/10/18 15:41,2023/10/18 15:45,19176,,Array,vocab_task,Array,,,1
,survey-multi-choice,11,114387,0.0-2.0-9.0,3366361,2023/10/18 15:41,2023/10/18 15:45,9126,,Array,vocab_task,Array,,,1
,survey-multi-choice,12,119820,0.0-2.0-10.0,3366361,2023/10/18 15:41,2023/10/18 15:45,5428,,Array,vocab_task,Array,,,2
,survey-multi-choice,13,126454,0.0-2.0-11.0,3366361,2023/10/18 15:41,2023/10/18 15:45,6627,,Array,vocab_task,Array,,,2
,survey-multi-choice,14,136470,0.0-2.0-12.0,3366361,2023/10/18 15:41,2023/10/18 15:45,10013,,Array,vocab_task,Array,,,2
,survey-multi-choice,15,143020,0.0-2.0-13.0,3366361,2023/10/18 15:41,2023/10/18 15:45,6544,,Array,vocab_task,Array,,,1
,survey-multi-choice,16,188036,0.0-2.0-14.0,3366361,2023/10/18 15:41,2023/10/18 15:45,45012,,Array,vocab_task,Array,,,0
,survey-multi-choice,17,195753,0.0-2.0-15.0,3366361,2023/10/18 15:41,2023/10/18 15:45,7710,,Array,vocab_task,Array,,,2
,survey-multi-choice,18,204187,0.0-2.0-16.0,3366361,2023/10/18 15:41,2023/10/18 15:45,8429,,Array,vocab_task,Array,,,0
,survey-multi-choice,19,213353,0.0-2.0-17.0,3366361,2023/10/18 15:41,2023/10/18 15:45,9160,,Array,vocab_task,Array,,,1
,survey-multi-choice,20,226370,0.0-2.0-18.0,3366361,2023/10/18 15:41,2023/10/18 15:45,13011,,Array,vocab_task,Array,,,0
,survey-multi-choice,21,255519,0.0-2.0-19.0,3366361,2023/10/18 15:41,2023/10/18 15:45,29146,,Array,vocab_task,Array,,,1
,html-keyboard-response,22,257881,0.0-3.0,3366361,2023/10/18 15:41,2023/10/18 15:45,2357,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,11813,0.0-0.0,1773443,2023/10/18 15:47,2023/10/18 15:51,,,,,,,,0
,html-keyboard-response,1,25549,0.0-1.0,1773443,2023/10/18 15:47,2023/10/18 15:51,13732,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,38929,0.0-2.0-0.0,1773443,2023/10/18 15:47,2023/10/18 15:51,13378,,Array,vocab_task,Array,,,0
,survey-multi-choice,3,43481,0.0-2.0-1.0,1773443,2023/10/18 15:47,2023/10/18 15:51,4549,,Array,vocab_task,Array,,,2
,survey-multi-choice,4,48526,0.0-2.0-2.0,1773443,2023/10/18 15:47,2023/10/18 15:51,5042,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,57860,0.0-2.0-3.0,1773443,2023/10/18 15:47,2023/10/18 15:51,9332,,Array,vocab_task,Array,,,0
,survey-multi-choice,6,67670,0.0-2.0-4.0,1773443,2023/10/18 15:47,2023/10/18 15:51,9807,,Array,vocab_task,Array,,,0
,survey-multi-choice,7,76265,0.0-2.0-5.0,1773443,2023/10/18 15:47,2023/10/18 15:51,8593,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,92160,0.0-2.0-6.0,1773443,2023/10/18 15:47,2023/10/18 15:51,15892,,Array,vocab_task,Array,,,2
,survey-multi-choice,9,108113,0.0-2.0-7.0,1773443,2023/10/18 15:47,2023/10/18 15:51,15951,,Array,vocab_task,Array,,,2
,survey-multi-choice,10,120569,0.0-2.0-8.0,1773443,2023/10/18 15:47,2023/10/18 15:51,12452,,Array,vocab_task,Array,,,0
,survey-multi-choice,11,128397,0.0-2.0-9.0,1773443,2023/10/18 15:47,2023/10/18 15:51,7825,,Array,vocab_task,Array,,,1
,survey-multi-choice,12,139624,0.0-2.0-10.0,1773443,2023/10/18 15:47,2023/10/18 15:51,11226,,Array,vocab_task,Array,,,2
,survey-multi-choice,13,145362,0.0-2.0-11.0,1773443,2023/10/18 15:47,2023/10/18 15:51,5735,,Array,vocab_task,Array,,,2
,survey-multi-choice,14,154316,0.0-2.0-12.0,1773443,2023/10/18 15:47,2023/10/18 15:51,8953,,Array,vocab_task,Array,,,0
,survey-multi-choice,15,160178,0.0-2.0-13.0,1773443,2023/10/18 15:47,2023/10/18 15:51,5859,,Array,vocab_task,Array,,,1
,survey-multi-choice,16,165713,0.0-2.0-14.0,1773443,2023/10/18 15:47,2023/10/18 15:51,5533,,Array,vocab_task,Array,,,0
,survey-multi-choice,17,173779,0.0-2.0-15.0,1773443,2023/10/18 15:47,2023/10/18 15:51,8064,,Array,vocab_task,Array,,,2
,survey-multi-choice,18,187212,0.0-2.0-16.0,1773443,2023/10/18 15:47,2023/10/18 15:51,13431,,Array,vocab_task,Array,,,1
,survey-multi-choice,19,195919,0.0-2.0-17.0,1773443,2023/10/18 15:47,2023/10/18 15:51,8706,,Array,vocab_task,Array,,,0
,survey-multi-choice,20,204109,0.0-2.0-18.0,1773443,2023/10/18 15:47,2023/10/18 15:51,8187,,Array,vocab_task,Array,,,0
,survey-multi-choice,21,213446,0.0-2.0-19.0,1773443,2023/10/18 15:47,2023/10/18 15:51,9337,,Array,vocab_task,Array,,,0
,html-keyboard-response,22,215948,0.0-3.0,1773443,2023/10/18 15:47,2023/10/18 15:51,2500,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,2915,0.0-0.0,3020283,2023/10/18 15:49,2023/10/18 15:52,,,,,,,,0
,html-keyboard-response,1,8494,0.0-1.0,3020283,2023/10/18 15:49,2023/10/18 15:52,5577,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,16349,0.0-2.0-0.0,3020283,2023/10/18 15:49,2023/10/18 15:52,7852,,Array,vocab_task,Array,,,2
,survey-multi-choice,3,21457,0.0-2.0-1.0,3020283,2023/10/18 15:49,2023/10/18 15:52,5106,,Array,vocab_task,Array,,,0
,survey-multi-choice,4,26354,0.0-2.0-2.0,3020283,2023/10/18 15:49,2023/10/18 15:52,4896,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,33497,0.0-2.0-3.0,3020283,2023/10/18 15:49,2023/10/18 15:52,7140,,Array,vocab_task,Array,,,2
,survey-multi-choice,6,49496,0.0-2.0-4.0,3020283,2023/10/18 15:49,2023/10/18 15:52,15998,,Array,vocab_task,Array,,,2
,survey-multi-choice,7,53609,0.0-2.0-5.0,3020283,2023/10/18 15:49,2023/10/18 15:52,4110,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,63075,0.0-2.0-6.0,3020283,2023/10/18 15:49,2023/10/18 15:52,9464,,Array,vocab_task,Array,,,2
,survey-multi-choice,9,73419,0.0-2.0-7.0,3020283,2023/10/18 15:49,2023/10/18 15:52,10342,,Array,vocab_task,Array,,,2
,survey-multi-choice,10,83059,0.0-2.0-8.0,3020283,2023/10/18 15:49,2023/10/18 15:52,9638,,Array,vocab_task,Array,,,1
,survey-multi-choice,11,93319,0.0-2.0-9.0,3020283,2023/10/18 15:49,2023/10/18 15:52,10258,,Array,vocab_task,Array,,,2
,survey-multi-choice,12,103725,0.0-2.0-10.0,3020283,2023/10/18 15:49,2023/10/18 15:52,10404,,Array,vocab_task,Array,,,1
,survey-multi-choice,13,110295,0.0-2.0-11.0,3020283,2023/10/18 15:49,2023/10/18 15:52,6568,,Array,vocab_task,Array,,,2
,survey-multi-choice,14,120963,0.0-2.0-12.0,3020283,2023/10/18 15:49,2023/10/18 15:52,10666,,Array,vocab_task,Array,,,2
,survey-multi-choice,15,133677,0.0-2.0-13.0,3020283,2023/10/18 15:49,2023/10/18 15:52,12712,,Array,vocab_task,Array,,,1
,survey-multi-choice,16,149455,0.0-2.0-14.0,3020283,2023/10/18 15:49,2023/10/18 15:52,15776,,Array,vocab_task,Array,,,2
,survey-multi-choice,17,155793,0.0-2.0-15.0,3020283,2023/10/18 15:49,2023/10/18 15:52,6336,,Array,vocab_task,Array,,,2
,survey-multi-choice,18,166145,0.0-2.0-16.0,3020283,2023/10/18 15:49,2023/10/18 15:52,10350,,Array,vocab_task,Array,,,0
,survey-multi-choice,19,172661,0.0-2.0-17.0,3020283,2023/10/18 15:49,2023/10/18 15:52,6514,,Array,vocab_task,Array,,,0
,survey-multi-choice,20,181746,0.0-2.0-18.0,3020283,2023/10/18 15:49,2023/10/18 15:52,9084,,Array,vocab_task,Array,,,0
,survey-multi-choice,21,186896,0.0-2.0-19.0,3020283,2023/10/18 15:49,2023/10/18 15:52,5148,,Array,vocab_task,Array,,,0
,html-keyboard-response,22,191654,0.0-3.0,3020283,2023/10/18 15:49,2023/10/18 15:52,4755,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,84697,0.0-0.0,2141268,2023/10/18 15:50,2023/10/18 15:57,,,,,,,,0
,html-keyboard-response,1,196639,0.0-1.0,2141268,2023/10/18 15:50,2023/10/18 15:57,111938,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,206912,0.0-2.0-0.0,2141268,2023/10/18 15:50,2023/10/18 15:57,10270,,Array,vocab_task,Array,,,2
,survey-multi-choice,3,219999,0.0-2.0-1.0,2141268,2023/10/18 15:50,2023/10/18 15:57,13085,,Array,vocab_task,Array,,,2
,survey-multi-choice,4,224575,0.0-2.0-2.0,2141268,2023/10/18 15:50,2023/10/18 15:57,4574,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,232407,0.0-2.0-3.0,2141268,2023/10/18 15:50,2023/10/18 15:57,7830,,Array,vocab_task,Array,,,2
,survey-multi-choice,6,240567,0.0-2.0-4.0,2141268,2023/10/18 15:50,2023/10/18 15:57,8158,,Array,vocab_task,Array,,,2
,survey-multi-choice,7,246351,0.0-2.0-5.0,2141268,2023/10/18 15:50,2023/10/18 15:57,5781,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,261791,0.0-2.0-6.0,2141268,2023/10/18 15:50,2023/10/18 15:57,15438,,Array,vocab_task,Array,,,2
,survey-multi-choice,9,269175,0.0-2.0-7.0,2141268,2023/10/18 15:50,2023/10/18 15:57,7382,,Array,vocab_task,Array,,,2
,survey-multi-choice,10,292255,0.0-2.0-8.0,2141268,2023/10/18 15:50,2023/10/18 15:57,23078,,Array,vocab_task,Array,,,0
,survey-multi-choice,11,302367,0.0-2.0-9.0,2141268,2023/10/18 15:50,2023/10/18 15:57,10110,,Array,vocab_task,Array,,,2
,survey-multi-choice,12,313527,0.0-2.0-10.0,2141268,2023/10/18 15:50,2023/10/18 15:57,11158,,Array,vocab_task,Array,,,1
,survey-multi-choice,13,325486,0.0-2.0-11.0,2141268,2023/10/18 15:50,2023/10/18 15:57,11958,,Array,vocab_task,Array,,,2
,survey-multi-choice,14,332447,0.0-2.0-12.0,2141268,2023/10/18 15:50,2023/10/18 15:57,6958,,Array,vocab_task,Array,,,2
,survey-multi-choice,15,337494,0.0-2.0-13.0,2141268,2023/10/18 15:50,2023/10/18 15:57,5045,,Array,vocab_task,Array,,,2
,survey-multi-choice,16,346782,0.0-2.0-14.0,2141268,2023/10/18 15:50,2023/10/18 15:57,9286,,Array,vocab_task,Array,,,2
,survey-multi-choice,17,352206,0.0-2.0-15.0,2141268,2023/10/18 15:50,2023/10/18 15:57,5422,,Array,vocab_task,Array,,,2
,survey-multi-choice,18,360846,0.0-2.0-16.0,2141268,2023/10/18 15:50,2023/10/18 15:57,8638,,Array,vocab_task,Array,,,2
,survey-multi-choice,19,379518,0.0-2.0-17.0,2141268,2023/10/18 15:50,2023/10/18 15:57,18670,,Array,vocab_task,Array,,,0
,survey-multi-choice,20,394278,0.0-2.0-18.0,2141268,2023/10/18 15:50,2023/10/18 15:57,14758,,Array,vocab_task,Array,,,1
,survey-multi-choice,21,411734,0.0-2.0-19.0,2141268,2023/10/18 15:50,2023/10/18 15:57,17454,,Array,vocab_task,Array,,,2
,html-keyboard-response,22,415801,0.0-3.0,2141268,2023/10/18 15:50,2023/10/18 15:57,4066,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,2572,0.0-0.0,466071,2023/10/18 15:56,2023/10/18 15:57,,,,,,,,0
,html-keyboard-response,1,3866,0.0-1.0,466071,2023/10/18 15:56,2023/10/18 15:57,1288,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,6851,0.0-2.0-0.0,466071,2023/10/18 15:56,2023/10/18 15:57,2979,,Array,vocab_task,Array,,,2
,survey-multi-choice,3,9637,0.0-2.0-1.0,466071,2023/10/18 15:56,2023/10/18 15:57,2783,,Array,vocab_task,Array,,,1
,survey-multi-choice,4,12233,0.0-2.0-2.0,466071,2023/10/18 15:56,2023/10/18 15:57,2593,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,14413,0.0-2.0-3.0,466071,2023/10/18 15:56,2023/10/18 15:57,2177,,Array,vocab_task,Array,,,2
,survey-multi-choice,6,18534,0.0-2.0-4.0,466071,2023/10/18 15:56,2023/10/18 15:57,4119,,Array,vocab_task,Array,,,0
,survey-multi-choice,7,22093,0.0-2.0-5.0,466071,2023/10/18 15:56,2023/10/18 15:57,3555,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,25457,0.0-2.0-6.0,466071,2023/10/18 15:56,2023/10/18 15:57,3362,,Array,vocab_task,Array,,,2
,survey-multi-choice,9,29801,0.0-2.0-7.0,466071,2023/10/18 15:56,2023/10/18 15:57,4341,,Array,vocab_task,Array,,,2
,survey-multi-choice,10,35157,0.0-2.0-8.0,466071,2023/10/18 15:56,2023/10/18 15:57,5353,,Array,vocab_task,Array,,,0
,survey-multi-choice,11,38681,0.0-2.0-9.0,466071,2023/10/18 15:56,2023/10/18 15:57,3521,,Array,vocab_task,Array,,,1
,survey-multi-choice,12,41399,0.0-2.0-10.0,466071,2023/10/18 15:56,2023/10/18 15:57,2715,,Array,vocab_task,Array,,,2
,survey-multi-choice,13,43809,0.0-2.0-11.0,466071,2023/10/18 15:56,2023/10/18 15:57,2407,,Array,vocab_task,Array,,,1
,survey-multi-choice,14,50495,0.0-2.0-12.0,466071,2023/10/18 15:56,2023/10/18 15:57,6684,,Array,vocab_task,Array,,,1
,survey-multi-choice,15,54675,0.0-2.0-13.0,466071,2023/10/18 15:56,2023/10/18 15:57,4177,,Array,vocab_task,Array,,,1
,survey-multi-choice,16,57926,0.0-2.0-14.0,466071,2023/10/18 15:56,2023/10/18 15:57,3249,,Array,vocab_task,Array,,,2
,survey-multi-choice,17,66945,0.0-2.0-15.0,466071,2023/10/18 15:56,2023/10/18 15:57,9016,,Array,vocab_task,Array,,,0
,survey-multi-choice,18,71489,0.0-2.0-16.0,466071,2023/10/18 15:56,2023/10/18 15:57,4541,,Array,vocab_task,Array,,,2
,survey-multi-choice,19,76005,0.0-2.0-17.0,466071,2023/10/18 15:56,2023/10/18 15:57,4513,,Array,vocab_task,Array,,,1
,survey-multi-choice,20,80297,0.0-2.0-18.0,466071,2023/10/18 15:56,2023/10/18 15:57,4289,,Array,vocab_task,Array,,,2
,survey-multi-choice,21,84329,0.0-2.0-19.0,466071,2023/10/18 15:56,2023/10/18 15:57,4029,,Array,vocab_task,Array,,,2
,html-keyboard-response,22,85665,0.0-3.0,466071,2023/10/18 15:56,2023/10/18 15:57,1333,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,4246,0.0-0.0,4409144,2023/10/18 15:56,2023/10/18 15:59,,,,,,,,0
,html-keyboard-response,1,11577,0.0-1.0,4409144,2023/10/18 15:56,2023/10/18 15:59,7329,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,19518,0.0-2.0-0.0,4409144,2023/10/18 15:56,2023/10/18 15:59,7939,,Array,vocab_task,Array,,,2
,survey-multi-choice,3,24741,0.0-2.0-1.0,4409144,2023/10/18 15:56,2023/10/18 15:59,5221,,Array,vocab_task,Array,,,2
,survey-multi-choice,4,28729,0.0-2.0-2.0,4409144,2023/10/18 15:56,2023/10/18 15:59,3985,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,35765,0.0-2.0-3.0,4409144,2023/10/18 15:56,2023/10/18 15:59,7032,,Array,vocab_task,Array,,,2
,survey-multi-choice,6,42945,0.0-2.0-4.0,4409144,2023/10/18 15:56,2023/10/18 15:59,7176,,Array,vocab_task,Array,,,2
,survey-multi-choice,7,47797,0.0-2.0-5.0,4409144,2023/10/18 15:56,2023/10/18 15:59,4849,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,59531,0.0-2.0-6.0,4409144,2023/10/18 15:56,2023/10/18 15:59,11731,,Array,vocab_task,Array,,,2
,survey-multi-choice,9,71887,0.0-2.0-7.0,4409144,2023/10/18 15:56,2023/10/18 15:59,12353,,Array,vocab_task,Array,,,2
,survey-multi-choice,10,87619,0.0-2.0-8.0,4409144,2023/10/18 15:56,2023/10/18 15:59,15727,,Array,vocab_task,Array,,,2
,survey-multi-choice,11,121529,0.0-2.0-9.0,4409144,2023/10/18 15:56,2023/10/18 15:59,33907,,Array,vocab_task,Array,,,0
,survey-multi-choice,12,132755,0.0-2.0-10.0,4409144,2023/10/18 15:56,2023/10/18 15:59,11223,,Array,vocab_task,Array,,,2
,survey-multi-choice,13,139517,0.0-2.0-11.0,4409144,2023/10/18 15:56,2023/10/18 15:59,6759,,Array,vocab_task,Array,,,0
,survey-multi-choice,14,145747,0.0-2.0-12.0,4409144,2023/10/18 15:56,2023/10/18 15:59,6227,,Array,vocab_task,Array,,,2
,survey-multi-choice,15,151379,0.0-2.0-13.0,4409144,2023/10/18 15:56,2023/10/18 15:59,5629,,Array,vocab_task,Array,,,1
,survey-multi-choice,16,159299,0.0-2.0-14.0,4409144,2023/10/18 15:56,2023/10/18 15:59,7917,,Array,vocab_task,Array,,,2
,survey-multi-choice,17,171661,0.0-2.0-15.0,4409144,2023/10/18 15:56,2023/10/18 15:59,12359,,Array,vocab_task,Array,,,2
,survey-multi-choice,18,180907,0.0-2.0-16.0,4409144,2023/10/18 15:56,2023/10/18 15:59,9242,,Array,vocab_task,Array,,,2
,survey-multi-choice,19,191839,0.0-2.0-17.0,4409144,2023/10/18 15:56,2023/10/18 15:59,10929,,Array,vocab_task,Array,,,0
,survey-multi-choice,20,199997,0.0-2.0-18.0,4409144,2023/10/18 15:56,2023/10/18 15:59,8155,,Array,vocab_task,Array,,,0
,survey-multi-choice,21,205579,0.0-2.0-19.0,4409144,2023/10/18 15:56,2023/10/18 15:59,5579,,Array,vocab_task,Array,,,0
,html-keyboard-response,22,208529,0.0-3.0,4409144,2023/10/18 15:56,2023/10/18 15:59,2947,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,6594,0.0-0.0,1790440,2023/10/18 15:57,2023/10/18 16:04,,,,,,,,0
,html-keyboard-response,1,15525,0.0-1.0,1790440,2023/10/18 15:57,2023/10/18 16:04,8928,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,26831,0.0-2.0-0.0,1790440,2023/10/18 15:57,2023/10/18 16:04,11303,,Array,vocab_task,Array,,,1
,survey-multi-choice,3,32230,0.0-2.0-1.0,1790440,2023/10/18 15:57,2023/10/18 16:04,5395,,Array,vocab_task,Array,,,2
,survey-multi-choice,4,36542,0.0-2.0-2.0,1790440,2023/10/18 15:57,2023/10/18 16:04,4309,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,47487,0.0-2.0-3.0,1790440,2023/10/18 15:57,2023/10/18 16:04,10942,,Array,vocab_task,Array,,,1
,survey-multi-choice,6,54998,0.0-2.0-4.0,1790440,2023/10/18 15:57,2023/10/18 16:04,7509,,Array,vocab_task,Array,,,2
,survey-multi-choice,7,63918,0.0-2.0-5.0,1790440,2023/10/18 15:57,2023/10/18 16:04,8918,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,78494,0.0-2.0-6.0,1790440,2023/10/18 15:57,2023/10/18 16:04,14573,,Array,vocab_task,Array,,,2
,survey-multi-choice,9,92982,0.0-2.0-7.0,1790440,2023/10/18 15:57,2023/10/18 16:04,14485,,Array,vocab_task,Array,,,2
,survey-multi-choice,10,106470,0.0-2.0-8.0,1790440,2023/10/18 15:57,2023/10/18 16:04,13485,,Array,vocab_task,Array,,,0
,survey-multi-choice,11,119342,0.0-2.0-9.0,1790440,2023/10/18 15:57,2023/10/18 16:04,12869,,Array,vocab_task,Array,,,0
,survey-multi-choice,12,125854,0.0-2.0-10.0,1790440,2023/10/18 15:57,2023/10/18 16:04,6510,,Array,vocab_task,Array,,,0
,survey-multi-choice,13,139582,0.0-2.0-11.0,1790440,2023/10/18 15:57,2023/10/18 16:04,13725,,Array,vocab_task,Array,,,2
,survey-multi-choice,14,153294,0.0-2.0-12.0,1790440,2023/10/18 15:57,2023/10/18 16:04,13710,,Array,vocab_task,Array,,,0
,survey-multi-choice,15,161158,0.0-2.0-13.0,1790440,2023/10/18 15:57,2023/10/18 16:04,7861,,Array,vocab_task,Array,,,1
